20 80 3555 1119.2 461.24 467.91 3.9824 8.5988 2.13 1102.3 468.19 7.7657 6.1232 -1.3057 1127.2 2.4657 -2.1008 0.4083 325.4 -0.17564 2.0093 322.91 0.081478 322.1 -0.21652 1.6033
20 85 3555 1129 461.74 462.22 3.6442 14.209 -2.1194 1090.2 472.36 2.2525 8.6674 -0.29685 1131 0.43859 -2.9991 -1.0437 330.88 -0.42136 4.5206 315.31 0.66822 322.41 0.056608 2.0154
20 90 3555 1124.9 461.84 466.71 0.88106 12.474 -2.0053 1092.3 471.81 -5.042 6.7184 -4.2085 1125.9 0.5602 -0.88813 -0.66214 328.72 1.1957 1.8749 319.44 0.85386 323.02 -0.25964 1.5959
25 0 3555 1125.2 479.04 449.81 3.5215 21.75 -9.3952 1123.6 453.26 -10.898 -17.794 -11.258 1152.7 -17.416 11.376 2.4628 305.9 -4.027 -19.29 299.45 5.938 314.88 5.2044 2.8601
25 10 3555 1132.3 491.38 453.41 0.52916 -11.791 4.9766 1069.8 474.14 -3.7039 17.134 -13.684 1122.8 0.48254 26.158 5.1257 324.83 4.0579 13.951 296.68 6.2512 339.84 3.5721 0.40934
25 15 3555 1132.7 481.6 461 -1.7575 -6.1407 0.2817 1078.7 469.64 -0.39814 16.201 -7.011 1125.5 -1.2684 15.948 3.9852 321.97 3.1126 11.158 303.06 1.1704 331.72 2.935 0.92166
25 20 3555 1124.2 469.55 467.4 -1.5522 7.2158 0.33794 1088.8 471.82 -2.1232 10.924 -1.547 1126.2 -0.65264 2.2447 0.018847 323.83 -0.49002 5.4818 312.82 0.048277 323.66 0.86661 1.5558
25 25 3555 1113.7 462.27 472.52 -0.50447 9.4817 1.9304 1093.7 472.9 0.16147 7.4861 0.61649 1125.7 -1.3427 -2.9586 -1.5961 326.33 -2.3613 4.0038 322.8 0.16155 322.46 -0.91037 1.9144
25 30 3555 1108.7 460.51 475.99 0.088292 7.0528 3.1555 1095.2 473.86 1.9417 4.9932 1.0483 1123.6 -1.7066 -2.7132 -1.9859 326.38 -2.8887 2.5765 326.6 0.26502 321.56 -1.6407 1.9127
25 35 3555 1105 459.53 478.78 0.14237 3.6788 3.5991 1095.3 475.5 2.6949 2.7716 0.99555 1121.2 -2.081 -1.9591 -1.493 326.92 -2.5519 1.5818 328.98 0.06212 320.88 -2.2628 1.8679
25 40 3555 1100.7 458.76 483.67 -1.9368 0.73299 3.9802 1091 479 -0.83209 0.99841 0.36973 1117.6 -0.62007 -1.44 -0.44285 328.75 -1.7988 0.7933 331.57 -0.90197 319.51 -3.4316 1.9251
25 45 3555 1102.9 462.58 479.7 -8.1251 11.331 3.585 1092 476.28 -10.54 3.7207 -2.4114 1121 3.986 -7.4452 3.156 326.41 1.5477 0.79926 328.6 -3.3255 320.63 -2.5895 1.99
25 50 3555 1115.4 471.26 463.56 -3.0876 14.918 1.7611 1089.1 475.39 -9.9113 7.3525 0.24762 1127.9 -1.3222 -3.2329 4.4344 327.36 2.9359 1.6523 314.94 1.3523 325.4 -0.19779 1.8817
25 55 3555 1116.7 469.08 462.04 -3.0105 12.53 4.2047 1089.3 475.25 4.3253 9.802 7.6929 1131.3 -3.7 -2.2848 -0.16735 328.34 -2.6945 4.3029 313.12 -1.5069 326.26 0.3003 2.1461
25 -5 3555 1109.4 484.33 459.41 -10.823 18.37 -8.1458 1128.4 460.47 5.2724 -15.263 0.43766 1122.5 -21.9 9.0147 -3.5248 313.51 -6.2521 -16.963 301.9 -7.5475 322.5 3.9478 0.067104
25 5 3555 1135.5 485.97 446.94 8.8806 6.2294 9.0195 1086.1 470.83 -25.344 1.0059 -24.032 1134.4 4.9443 22.771 6.7228 319.75 2.8211 1.624 296.03 16.556 329.34 4.0304 1.3931
25 60 3555 1141 468.56 455.83 -11.713 -2.6721 5.2328 1098.7 460.71 15.691 12.979 16.365 1139.6 2.6355 15.226 -5.887 315.25 -8.417 9.6103 306.54 -15.501 325.63 4.6396 1.8058
25 65 3555 1133.8 472.16 467.5 -10.587 -12.668 -6.1347 1099.2 460.4 7.9482 8.1977 24.46 1116.8 11.768 26.733 -1.9106 318.15 -4.3271 6.4553 318.74 -14.996 325 1.5623 -0.13133
25 70 3555 1138.7 468.19 458.74 -5.3468 -1.1137 1.3541 1104.7 464.54 12.222 1.6917 18.548 1123.2 9.557 19.354 -4.279 323.26 -6.497 -1.22 311.59 -10.272 319.01 1.7081 0.47038
25 75 3555 1132.3 475.67 449.93 -1.4813 12.834 3.6456 1096.6 465.51 19.101 0.28257 11.34 1137.1 0.59286 8.3214 -5.4506 323.67 -5.1718 -2.7357 306.15 -6.5035 325.5 2.3841 1.781
25 80 3555 1136.8 477.36 450.27 3.0676 4.4454 -0.65591 1073.7 476.53 4.132 8.523 -4.6912 1129.4 -0.14923 13.287 0.51114 331.92 1.861 5.0086 303.85 -1.5039 332.75 1.699 1.342
25 85 3555 1133.3 467.82 457.02 3.4799 10.338 -1.4652 1087.2 472.16 -7.8072 8.5391 -8.9937 1130.2 1.2008 4.9812 0.58835 329.34 3.0672 3.5126 310.09 2.6695 327.17 1.4045 1.5507
25 90 3555 1128 463.57 463.67 0.7577 11.466 -0.92914 1094.4 471.74 -5.9898 7.7671 -5.5698 1124.3 -0.28894 1.7672 -0.36437 328.43 1.8939 2.1166 316.75 0.88648 323.48 0.33647 1.2174
30 0 3555 1112.7 472.49 466.99 -7.0869 14.302 -7.9682 1122.4 460.4 -12.629 -6.0113 -8.156 1127.4 -7.7465 6.4608 4.4468 309.86 5.4064 -10.193 314.53 -0.2136 318.83 2.6922 1.0715
30 10 3555 1135.4 481.16 446.81 3.296 17.599 6.8355 1073.4 480 -18.146 3.0506 -16.331 1134.8 -0.91533 6.4517 9.6469 331.74 4.5962 2.1535 296.43 8.5591 327.23 1.6672 2.0896
30 15 3555 1132.6 483.08 453.73 -7.3932 -1.8975 2.4714 1075.8 474.26 8.819 14.907 3.8878 1129.5 -1.6448 16.425 1.5581 326.37 -1.7722 11.048 297.47 -4.429 333.77 3.241 1.2563
30 20 3555 1126.2 470.02 462.44 -3.3512 9.2911 3.739 1089.5 473.07 9.0313 13.607 6.782 1130.4 0.215 1.3503 -2.7442 324.98 -5.5131 7.9919 307.82 -4.013 323.61 1.5668 1.8474
30 25 3555 1114.7 462.84 470.81 0.89833 12.67 4.23 1094.1 475.13 8.1127 9.681 4.6198 1126.2 -0.89419 -4.6531 -3.8816 326.79 -5.4731 5.2493 318.96 -0.82201 320.75 -0.61379 1.9838
30 30 3555 1108.8 459.91 475.7 1.4152 10.726 2.9808 1095.3 476.42 6.4536 7.2266 3.0674 1122.8 -1.5485 -5.1943 -3.3838 327.59 -4.0205 3.9322 324.76 0.055351 319.92 -1.7336 1.9328
30 35 3555 1106.2 459.19 477.61 0.0017738 7.0637 2.0143 1095.1 476.96 2.4083 5.5923 0.9578 1121.3 -0.93925 -4.2097 -2.3122 327.93 -2.3415 3.2881 327.2 -0.32403 320.1 -2.1984 1.8944
30 40 3555 1104.7 459.12 479.28 -3.6527 6.6133 1.0075 1093.6 477.23 -4.5033 4.8705 -0.56978 1120.5 1.673 -5.1273 -0.49811 328.36 -0.26854 3.1275 328.49 -2.0135 320.26 -2.5428 1.9205
30 45 3555 1108 461.38 475.34 -7.4383 11.128 -0.99416 1097.2 473.61 -11.058 4.5228 -3.3212 1124.8 2.8406 -6.0594 3.7423 325.37 3.9431 1.8628 324.77 -3.3384 320.72 -1.3273 2.0082
30 50 3555 1111 464.01 471.21 -6.1713 10.2 -0.69028 1098.5 472.63 -9.2644 4.8566 -2.2309 1124.8 -0.33844 -3.3836 3.8214 324.88 3.729 1.5572 321.78 -2.2089 322.69 -0.53365 1.7118
30 55 3555 1106.4 463.42 472.88 -4.5601 9.6488 2.0312 1096.5 475.36 -5.4628 4.9239 0.91671 1122.5 -0.087938 -3.7409 3.3615 327.45 1.6297 2.1561 324 -2.1511 323.68 -1.3386 1.6965
30 -5 3555 1128.6 471.17 462.92 -2.3563 11.536 -2.7084 1103.9 468.61 -16.751 -4.4084 -16.86 1123.1 -3.0287 13.078 9.0187 321.45 8.6989 -6.9595 309.02 3.7046 317.33 1.4949 0.87064
30 5 3555 1102.5 481.08 461.72 -10.048 21.283 -4.196 1122.4 451.51 -9.1244 -6.5874 -9.113 1146.9 -7.1234 -3.7109 3.5235 303.14 0.89667 -11.921 312.74 -4.2336 324.4 3.8605 2.7092
30 60 3555 1142.7 470.89 448.56 -11.277 2.0571 15.558 1095.4 460.15 18.451 14.809 11.435 1151.4 -4.5209 10.499 -9.2568 313.47 -11.605 14.331 299.53 -13.175 330.15 6.5479 2.6674
30 65 3555 1129 474.29 460.69 -24.589 -11.278 2.632 1104.9 456.72 11.02 -0.72967 37.989 1132.5 13.483 40.552 -9.1588 317.82 -8.1636 1.2873 312.82 -28.369 323.02 2.1734 1.2578
30 70 3555 1126.8 484.07 456.59 -11.532 -13.831 5.8937 1084.4 463.46 17.211 -3.4872 15.303 1131.8 -0.54064 33.349 1.8842 320.46 5.1476 -4.46 315.17 -18.605 328.32 0.61848 1.5024
30 75 3555 1131.2 488.31 462.68 2.8172 -24.892 9.9469 1069.8 470.39 9.2546 12.851 -15.634 1108.2 -14.083 34.822 3.4683 323.22 4.348 10.172 317.67 -3.5611 339.25 0.62436 -0.84777
30 80 3555 1138.7 476.71 455.03 6.432 -7.3659 4.7177 1079.6 473.43 -2.682 10.405 -17.414 1119.7 -5.903 22.858 2.6036 330.23 3.6872 5.8102 308.01 2.6965 331.11 1.3869 0.27466
30 85 3555 1134.4 467.9 456.07 2.8335 7.2534 0.56997 1090.2 472.41 -5.1668 8.6774 -9.2084 1126.1 -2.1086 8.0546 0.26813 330.96 2.6106 3.0475 310.77 0.72717 326.01 1.0163 1.0915
